exchange,symbol,date,increase,retracement
huobi,DONKEYUSDT,2025-05-16,0.6632,0.9349
huobi,DSYNCUSDT,2025-09-23,11.4459,0.3788
huobi,DYDXUSDT,2025-11-03,0.5725,1.1969
huobi,DYMUSDT,2025-06-22,0.6421,0.425
huobi,EDGENUSDT,2025-06-01,7.56,0.8899
huobi,EIGENUSDT,2025-07-04,0.5018,0.5493
huobi,ELAUSDT,2025-05-17,0.5081,0.8123
huobi,ELFUSDT,2025-07-03,0.6675,0.6361
huobi,ELIZAOSUSDT,2025-11-10,13.118,0.5842
huobi,ELSAUSDT,2026-01-22,8.2,0.6701
huobi,ENAUSDT,2025-06-22,0.6633,0.4493
huobi,ENSOUSDT,2026-01-25,8.4355,0.4521
huobi,EPICUSDT,2025-06-30,2.3606,0.5366
huobi,EPTUSDT,2025-08-26,0.5042,0.7913
huobi,ERAUSDT,2025-07-16,19.2,0.5706
huobi,ESUSDT,2025-07-25,5.345,0.3742
huobi,ESPUSDT,2026-02-11,21.21,0.5026
huobi,ESXUSDT,2025-06-18,58.678,0.5421
huobi,ETHFIUSDT,2025-06-22,0.5285,0.4469
huobi,ETHWUSDT,2025-06-29,0.5658,0.3171
huobi,ETNUSDT,2025-07-07,1.5785,0.3787
huobi,EULUSDT,2025-06-22,1.52,0.3366
huobi,EURRUSDT,2026-01-12,168.9867,0.9311
huobi,FUSDT,2025-08-23,0.5361,0.6691
huobi,FARTCOINUSDT,2025-06-05,0.6002,1.1975
huobi,FETUSDT,2025-10-20,0.6207,0.7578
huobi,FFUSDT,2025-09-28,10.0,0.9568
huobi,FHEUSDT,2025-07-22,0.5498,0.8414
huobi,FILUSDT,2025-10-20,1.4824,0.5098
huobi,FISUSDT,2025-06-19,0.6864,0.7364
huobi,FITFIUSDT,2025-07-28,0.6097,0.9359
huobi,FLOWUSDT,2026-02-20,0.9327,0.5029
huobi,FLRUSDT,2025-07-04,0.6627,0.3545
huobi,FLUXUSDT,2025-06-22,0.5286,0.3676
huobi,FORTHUSDT,2025-08-02,0.5601,0.8298
huobi,FRAXUSDT,2026-03-02,6.393,0.4302
huobi,FTTUSDT,2025-06-30,0.6296,0.4181
huobi,FUNUSDT,2025-06-26,1.4526,0.3125
huobi,FUSEUSDT,2025-06-04,0.5871,1.0516
huobi,GUSDT,2025-11-21,0.5109,0.7237
huobi,GAINUSDT,2025-09-23,3.8427,1.2014
huobi,GALAUSDT,2025-07-04,0.5118,0.4576
huobi,GAME2USDT,2025-06-22,0.5227,0.6854
huobi,GAMEBASEUSDT,2025-05-17,0.5977,1.226
huobi,GIGGLEUSDT,2025-10-15,13.4375,0.8164
huobi,GLMUSDT,2025-07-01,0.5037,0.4616
huobi,GLMRUSDT,2025-11-06,0.5238,1.2485
huobi,GMTUSDT,2025-12-22,0.6483,0.3936
huobi,GMXUSDT,2025-07-22,1.0975,0.7548
huobi,GNOUSDT,2025-07-03,0.5616,0.4635
huobi,GOATUSDT,2025-06-22,0.8667,0.4345
huobi,GODSUSDT,2025-05-16,0.5537,1.1339
huobi,GOMININGUSDT,2025-11-08,0.502,1.5243
huobi,GRASSUSDT,2025-11-01,0.881,0.8669
huobi,GRIFFAINUSDT,2025-06-22,0.8671,0.4495
huobi,GTAIUSDT,2025-09-09,0.5528,1.1173
huobi,GUNUSDT,2025-10-27,4.0,0.4709
huobi,GWEIUSDT,2026-01-22,15.525,0.4915
huobi,HAEDALUSDT,2025-05-14,0.521,1.3052
huobi,HANAUSDT,2025-10-23,4.723,0.7341
huobi,HIPPOUSDT,2025-06-22,0.6268,0.4
huobi,HIVEUSDT,2025-06-13,0.5445,1.2845
huobi,HOLOWORLDUSDT,2025-09-10,9.625,0.8527
huobi,HOMEUSDT,2025-06-09,10.5,0.6421
huobi,HOUSEUSDT,2025-05-14,0.8238,1.0631
huobi,HSKUSDT,2025-10-12,5.7917,0.3335
huobi,ICPUSDT,2025-10-20,2.1369,0.3353
huobi,IDUSDT,2025-12-22,0.8995,0.6721
huobi,IDEXUSDT,2025-06-23,0.6257,0.6752
huobi,INITUSDT,2025-06-22,0.5438,0.5966
huobi,INJUSDT,2025-07-07,0.5057,0.466
huobi,INXUSDT,2026-01-30,8.6855,0.4426
huobi,IOUSDT,2025-06-22,0.536,0.4813
huobi,IOSTUSDT,2025-07-02,0.6352,0.5752
huobi,IOTXUSDT,2025-07-12,0.5185,0.5846
huobi,IPUSDT,2025-06-23,0.5995,0.3928
huobi,IRUSDT,2025-12-16,5.338,0.9352
huobi,JOEUSDT,2026-03-20,0.9422,0.632
huobi,JTOUSDT,2025-12-18,0.5408,0.4719
huobi,JUPUSDT,2025-07-03,0.5859,0.5047
huobi,JUVUSDT,2025-07-22,1.1638,0.5854
huobi,KAIAUSDT,2025-05-24,0.5428,0.3013
huobi,KAITOUSDT,2025-08-26,0.5027,0.834
huobi,KAVAUSDT,2025-10-30,0.5385,1.0101
huobi,KERNELUSDT,2025-05-17,0.5925,1.0826
huobi,KIMAUSDT,2025-06-12,0.6794,0.9007
huobi,KITEUSDT,2025-11-02,5.695,0.5616
huobi,KNCUSDT,2025-06-23,1.5952,0.5188
huobi,KSMUSDT,2025-10-23,0.5127,0.7487
huobi,KYOUSDT,2025-12-09,9.5,1.0404
huobi,L3USDT,2025-05-15,0.738,0.6865
huobi,LAUSDT,2025-06-03,40.0,0.7708
huobi,LATUSDT,2025-08-06,0.5272,0.8418
huobi,LAYERUSDT,2025-10-22,0.5342,1.3
huobi,LFUSDT,2025-06-01,0.5,0.6797
huobi,LINEAUSDT,2025-09-09,10.0,0.6543
huobi,LISTAUSDT,2025-06-10,5.5625,0.3438
huobi,LITUSDT,2026-01-14,6.233,0.3791
huobi,LMWRUSDT,2025-06-22,0.678,0.5553
huobi,LPTUSDT,2025-05-14,1.3206,0.7585
huobi,LQTYUSDT,2025-05-30,0.5815,0.7274
huobi,LRCUSDT,2025-07-04,0.5506,0.4937
huobi,LSKUSDT,2025-06-23,0.5474,0.5251
huobi,LUNAUSDT,2025-11-18,1.1068,0.7128
huobi,LUNCUSDT,2025-11-18,1.5239,0.603
huobi,LVVAUSDT,2025-06-22,1.2223,0.875
huobi,LWAUSDT,2025-05-14,0.7929,0.8355
huobi,MUSDT,2025-07-02,165.6667,0.6697
huobi,MAGICUSDT,2025-06-13,0.6058,0.8903
huobi,MANTAUSDT,2025-06-22,0.5416,0.3326
huobi,MANTRAUSDT,2026-03-03,12.322,0.5651
huobi,MANYUUSDT,2025-09-28,13.6886,0.6647
huobi,MAPOUSDT,2025-05-26,1.0904,0.8581
huobi,MAVIAUSDT,2025-06-26,0.5416,0.381
huobi,MBLUSDT,2025-08-26,1.2525,1.0106
huobi,MBOXUSDT,2025-06-19,0.582,0.7336
huobi,MBXUSDT,2025-07-03,0.6288,1.0542
huobi,MCRTUSDT,2025-10-22,0.8992,1.2557
huobi,MEUSDT,2025-12-30,0.6384,0.6005
huobi,MEGAUSDT,2026-04-29,10.46,0.6028
huobi,MELANIAUSDT,2025-06-27,0.547,0.385
huobi,MEMEUSDT,2025-06-22,0.5309,0.3988
huobi,MEMEFIUSDT,2025-06-13,0.5263,1.1547
huobi,MERLUSDT,2025-05-15,0.5351,0.8777
huobi,METUSDT,2025-10-23,4.839,0.4832
huobi,METISUSDT,2025-06-17,0.5384,1.1259
huobi,MEWUSDT,2025-05-17,0.5331,1.0226
huobi,MFERUSDT,2025-07-01,0.5068,0.4324
huobi,MINAUSDT,2025-10-16,0.5734,1.0152
huobi,MIRAUSDT,2025-09-25,8.8385,0.9172
huobi,MLNUSDT,2025-05-26,1.5019,0.8311
huobi,MNDEUSDT,2025-05-14,0.8945,0.9538
huobi,MOCAUSDT,2025-06-24,0.5789,0.7991
huobi,MOGUSDT,2025-05-17,0.511,1.2651
huobi,MOLTUSDT,2026-01-31,9.0,1.0577
huobi,MONUSDT,2025-06-13,0.6085,1.0522
huobi,MONADUSDT,2025-11-23,21.6052,0.6106
huobi,MOODENGUSDT,2025-05-15,0.5141,1.2359
huobi,MOODENGETHUSDT,2025-06-22,0.8098,0.7339
huobi,MOVEUSDT,2025-06-18,0.5175,0.7548
huobi,MOVRUSDT,2025-10-28,0.503,1.2034
huobi,MTLUSDT,2025-06-02,0.9326,1.1943
huobi,MUBARAKUSDT,2025-05-17,0.5208,1.2492
huobi,MXUSDT,2025-08-03,0.5468,0.5339
huobi,NAKAUSDT,2025-06-22,0.7632,0.7228
huobi,NEARUSDT,2025-10-30,0.5181,0.8728
huobi,NEIROUSDT,2025-06-22,0.77,0.4072
huobi,NEWTUSDT,2025-06-24,7.1883,0.4357
huobi,NIGHTUSDT,2025-12-08,28.9475,0.3961
huobi,NILUSDT,2025-11-04,0.5539,1.8298
huobi,NKNUSDT,2025-07-05,0.5476,0.3992
huobi,NODEOPSUSDT,2025-06-29,8.9995,0.9217
huobi,NOMUSDT,2025-09-29,4.6,0.8194
huobi,NXPCUSDT,2025-05-15,10.0032,0.5704
huobi,NYMUSDT,2026-03-04,0.5208,0.472
huobi,OBOLUSDT,2025-07-08,1.1254,0.7158
huobi,OBTUSDT,2025-06-17,0.5076,1.1717
huobi,OGUSDT,2025-07-09,0.5199,0.4428
huobi,OGNUSDT,2025-08-01,0.5957,0.4464
huobi,ONDOUSDT,2025-07-04,0.5088,0.3101
huobi,ONTUSDT,2025-08-06,0.6921,0.5797
huobi,OPUSDT,2025-07-04,0.5418,0.3671
huobi,OPENUSDT,2025-09-07,8.4105,0.783
huobi,OPGUSDT,2026-04-20,23.7,0.562
huobi,OPNUSDT,2026-03-04,9.816,0.6441
huobi,ORBSUSDT,2025-05-31,0.53,0.7805
huobi,ORCAUSDT,2025-06-25,0.6223,0.4789
huobi,ORDERUSDT,2025-07-01,0.8585,0.5086
huobi,ORDIUSDT,2025-06-22,0.607,0.3388
huobi,OSMOUSDT,2025-09-30,0.5283,1.2232
huobi,OXTUSDT,2025-12-18,0.5267,0.8984
huobi,PAALUSDT,2025-07-07,0.5132,0.4398
huobi,PARTIUSDT,2025-07-05,0.5896,0.5785
huobi,PAYAIUSDT,2025-10-31,8.4248,0.8126
huobi,PENDLEUSDT,2025-07-04,0.5334,0.3201
huobi,PEOPLEUSDT,2025-10-30,0.6345,1.0583
huobi,PEPEUSDT,2025-07-04,0.5444,0.3642
huobi,PHAUSDT,2025-10-30,0.6164,1.1092
huobi,PHBUSDT,2025-06-24,0.5093,0.4736
huobi,PINGUSDT,2025-10-26,6.8786,0.7153
huobi,PIPPINUSDT,2025-05-17,0.5113,1.5945
huobi,PIXELUSDT,2025-06-22,0.5627,0.4076
huobi,PLANCKUSDT,2025-11-12,5.0,1.0455
huobi,PLUMEUSDT,2025-06-21,0.5045,0.5355
huobi,PNUTUSDT,2025-06-22,0.6087,0.3266
huobi,POLUSDT,2025-12-23,0.7687,0.3613
huobi,POLSUSDT,2025-05-14,0.6338,1.1292
huobi,POLYXUSDT,2025-06-23,0.601,0.5908
huobi,PONDUSDT,2025-06-27,0.5058,0.6782
huobi,PONKEUSDT,2025-06-22,0.7006,0.3647
huobi,PORTALUSDT,2025-05-15,0.6756,1.248
huobi,POWRUSDT,2025-11-03,0.5093,1.2114
huobi,PRCLUSDT,2025-06-19,0.5145,0.3047
huobi,PROPYUSDT,2025-05-15,0.6238,0.6197
huobi,PROVEUSDT,2025-08-24,5.026,0.3759
huobi,PSGUSDT,2025-06-23,0.5366,0.5452
huobi,PUFFERUSDT,2025-07-01,0.834,0.4696
huobi,PUMPUSDT,2025-09-28,6.53,0.6064
huobi,PUNDIXUSDT,2025-07-01,0.5077,0.5015
huobi,PUSHUSDT,2025-12-07,0.5033,0.4052
huobi,PYRUSDT,2025-07-17,0.518,0.888
huobi,PYTHUSDT,2025-07-03,0.5079,0.3549
huobi,QTUMUSDT,2025-08-06,0.6634,0.3459
huobi,QUICKUSDT,2025-07-04,0.5006,0.3115
huobi,RACAUSDT,2025-08-04,0.5595,1.0479
huobi,RADUSDT,2025-12-16,0.5689,0.855
huobi,RATSUSDT,2025-09-09,0.5667,0.4409
huobi,RAYUSDT,2025-06-22,0.6444,0.3489
huobi,RDNTUSDT,2025-06-20,2.2093,0.7398
huobi,REEFUSDT,2025-06-30,1.3669,0.4416
huobi,REIUSDT,2025-06-23,0.6194,0.7216
huobi,RENDERUSDT,2025-07-04,0.5063,0.3474
huobi,REQUSDT,2026-02-23,0.5206,0.8201
huobi,RESOLVUSDT,2025-06-10,9.4725,0.7126
huobi,REZUSDT,2025-06-22,1.5417,0.6577
huobi,RIVERUSDT,2026-01-15,28.6533,0.8683
huobi,RLCUSDT,2025-07-05,0.511,0.6382
huobi,ROBOUSDT,2026-02-26,14.5015,0.618
huobi,ROCKUSDT,2025-10-16,0.5266,0.9236
huobi,RONINUSDT,2025-06-22,0.558,0.695
huobi,ROOTUSDT,2025-05-15,1.4907,0.9336
huobi,ROUTEUSDT,2025-07-04,0.6895,0.5127
huobi,RPLUSDT,2025-05-24,0.5144,0.562
huobi,RSRUSDT,2025-06-22,0.5918,0.3192
huobi,RSS3USDT,2025-08-01,0.5561,0.8924
huobi,RVNUSDT,2025-05-17,1.1823,0.8526
huobi,SUSDT,2025-11-03,0.635,1.2053
huobi,SAFEUSDT,2025-05-17,0.5763,1.0047
huobi,SAGAUSDT,2025-06-22,0.8324,0.4896
huobi,SAHARAUSDT,2025-06-25,10.0,0.6286
huobi,SANDUSDT,2026-01-12,0.5312,1.2552
huobi,SAROSUSDT,2025-07-05,0.8573,0.325
huobi,SATSUSDT,2025-06-22,0.5352,0.44
huobi,SCUSDT,2025-06-28,0.5797,0.5044
huobi,SCAUSDT,2025-06-13,0.5321,0.4717
huobi,SCRUSDT,2025-06-25,0.5039,0.3732
huobi,SCRTUSDT,2025-05-14,2.2616,0.9082
huobi,SDUSDT,2025-05-17,0.5337,1.0312
huobi,SEIUSDT,2025-06-06,0.7195,0.5237
huobi,SENTUSDT,2026-01-22,15.314,0.4986
huobi,SFUNDUSDT,2025-06-02,0.5032,0.9782
huobi,SHELLUSDT,2025-07-06,0.6542,0.5431
huobi,SKLUSDT,2025-07-02,0.5125,0.3958
huobi,SKRUSDT,2026-01-23,8.1935,0.5961
huobi,SKYAIUSDT,2025-06-14,0.9739,0.3882
huobi,SNEKUSDT,2025-08-12,8.83,0.4158
huobi,SNSUSDT,2025-05-21,0.5074,1.3043
huobi,SNTUSDT,2025-05-14,1.266,0.8236
huobi,SNXUSDT,2025-09-08,0.844,0.323
huobi,SOLVUSDT,2026-02-05,0.5037,1.7515
huobi,SOMIUSDT,2025-12-09,7.5575,0.3235
huobi,SOONUSDT,2025-05-22,5.7825,0.6915
huobi,SOPHUSDT,2025-05-27,9.0,0.6292
huobi,SPAUSDT,2025-07-13,0.5499,0.9298
huobi,SPELLUSDT,2025-07-25,0.5195,1.0749
huobi,SPKUSDT,2025-06-16,13.0,0.5935
huobi,SQDUSDT,2025-06-13,5.25,0.5886
huobi,SSVUSDT,2025-06-22,0.5069,0.4145
huobi,STABLEUSDT,2025-12-07,10.2483,0.7924
huobi,STEEMUSDT,2026-02-08,0.5588,0.9
huobi,STGUSDT,2025-08-02,0.9602,0.8864
huobi,STOUSDT,2025-06-21,0.7321,0.6033
huobi,STORJUSDT,2025-11-03,0.5683,1.0713
huobi,STRKUSDT,2025-06-22,0.5752,0.3887
huobi,STRXUSDT,2025-05-19,0.5176,0.9194
huobi,SUIUSDT,2025-06-29,0.5109,0.3261
huobi,SUKUUSDT,2025-06-30,1.0277,0.3038
huobi,SUNUSDT,2025-09-01,0.7516,0.5687
huobi,SUNDOGUSDT,2025-12-17,0.5495,0.579
huobi,SUSHIUSDT,2025-06-22,0.5075,0.3663
huobi,SWAPUSDT,2025-10-31,0.5197,1.5281
huobi,SWARMSUSDT,2025-06-14,0.5468,0.6306
huobi,SWEATUSDT,2025-10-11,0.5467,1.2017
huobi,SWELLUSDT,2025-06-22,0.5216,0.5061
huobi,SWFTCUSDT,2025-11-05,0.53,1.0735
huobi,SWTCHUSDT,2025-09-08,9.4,0.8271
huobi,SXPUSDT,2025-11-30,0.5208,1.3431
huobi,SYNUSDT,2025-06-23,0.5719,0.5532
huobi,SYNDUSDT,2025-09-19,7.5,0.8593
huobi,SYRUPUSDT,2025-05-14,0.5689,0.7382
huobi,TAIKOUSDT,2025-06-22,1.1325,0.7936
huobi,THETAUSDT,2025-07-24,0.5448,1.0536
huobi,TIAUSDT,2025-07-03,0.543,0.4557
huobi,TLMUSDT,2025-12-13,0.8202,0.8542
huobi,TNSRUSDT,2025-05-15,0.5464,1.4727
huobi,TONUSDT,2026-04-18,1.1188,0.316
huobi,TORNUSDT,2025-08-26,0.6488,0.5746
huobi,TOWNSUSDT,2025-08-08,9.528,0.5133
huobi,TRACUSDT,2025-07-02,0.8512,0.317
huobi,TRBUSDT,2025-05-14,0.9054,0.8572
huobi,TREEUSDT,2025-07-28,14.0,0.8259
huobi,TRUMPUSDT,2025-10-23,0.6453,0.5326
huobi,TSTUSDT,2025-08-29,1.8256,0.6327
huobi,TTUSDT,2025-12-19,0.6053,0.6646
huobi,TURBOUSDT,2025-06-22,0.5615,0.3772
huobi,TUSDUSDT,2025-08-10,1.0921,1.0024
huobi,UFDUSDT,2025-06-22,1.0808,0.3102
huobi,ULTIMAUSDT,2025-09-03,7.7983,0.3459
huobi,UMAUSDT,2025-05-21,0.5578,0.5346
huobi,UPUSDT,2026-02-10,8.8338,0.5491
huobi,USUSDT,2025-12-10,12.4305,0.7874
huobi,USDQUSDT,2026-02-15,7.8847,1.0005
huobi,USDRUSDT,2025-07-15,0.7344,1.0003
huobi,USTCUSDT,2025-11-18,1.0597,0.8028
huobi,UXLINKUSDT,2025-10-27,0.5914,2.0139
huobi,VELOUSDT,2025-06-29,0.5658,0.3144
huobi,VELODROMEUSDT,2025-06-23,0.5118,0.576
huobi,VICUSDT,2025-06-19,1.38,0.3773
huobi,VINEUSDT,2025-06-23,0.6806,0.6369
huobi,VINUUSDT,2025-05-14,0.8157,0.5103
huobi,VIRTUALUSDT,2025-05-17,0.5285,0.9458
huobi,VOXELUSDT,2025-06-22,0.6761,0.6538
huobi,VRUSDT,2025-08-30,0.662,0.328
huobi,WUSDT,2025-07-04,0.5616,0.5642
huobi,WARUSDT,2026-03-13,12.37,0.9392
huobi,WARDUSDT,2026-02-24,15.5365,0.8782
huobi,WAVESUSDT,2025-08-01,0.5326,0.3485
huobi,WAXLUSDT,2025-05-22,0.6452,0.6093
huobi,WAXPUSDT,2026-03-01,0.5491,0.6353
huobi,WELLUSDT,2025-05-17,0.5647,0.9937
huobi,WIFUSDT,2025-06-22,0.6094,0.3882
huobi,WINUSDT,2025-11-18,0.8069,0.7233
huobi,WLUSDT,2026-03-30,9.5333,1.0508
huobi,WLDUSDT,2025-05-17,0.5316,0.9878
huobi,WLFIUSDT,2025-08-31,14.3333,0.663
huobi,WMTXUSDT,2025-08-25,0.6708,0.3416
huobi,WSDMUSDT,2025-09-26,0.5048,0.981
huobi,XANUSDT,2025-09-28,18.0867,0.9348
huobi,XCHUSDT,2025-10-25,0.5061,0.571
huobi,XCNUSDT,2025-07-07,0.5069,0.7715
huobi,XECUSDT,2025-12-01,0.6084,1.223
huobi,XIONUSDT,2025-05-23,0.5747,0.6165
huobi,XMNUSDT,2026-02-24,5.9855,0.3711
huobi,XMRUSDT,2025-10-22,0.5214,0.5714
huobi,XNOUSDT,2025-10-17,1.0979,0.8536
huobi,XPLUSDT,2025-09-25,7.468,0.8544
huobi,XRUSDT,2025-08-06,0.8426,1.3105
huobi,XTERUSDT,2025-08-05,2.187,0.655
huobi,XTZUSDT,2025-07-01,1.5008,0.3437
huobi,XVGUSDT,2025-06-22,0.7202,0.4452
huobi,XYOUSDT,2025-06-25,0.5891,0.6466
huobi,YGGUSDT,2025-08-25,0.7579,0.3795
huobi,ZAMAUSDT,2026-02-01,8.4748,0.6093
huobi,ZBCNUSDT,2025-05-14,3.6808,0.4519
huobi,ZBTUSDT,2025-10-16,8.0,0.9319
huobi,ZENUSDT,2025-09-14,0.5209,0.6708
huobi,ZENTUSDT,2025-08-11,0.5851,0.8331
huobi,ZEREBROUSDT,2025-06-21,0.5034,0.8311
huobi,ZETAUSDT,2026-01-20,0.5171,1.4917
huobi,ZEUSUSDT,2025-06-02,0.5038,1.1909
huobi,ZIGUSDT,2025-07-06,0.5782,0.5832
huobi,ZILUSDT,2026-01-19,0.5369,1.1426
huobi,ZKUSDT,2025-05-15,0.5088,1.2748
huobi,ZKCUSDT,2025-09-14,10.664,0.8907
huobi,ZKPUSDT,2025-12-18,12.5,0.5912
huobi,ZRCUSDT,2025-06-17,0.5471,1.3241
huobi,ZROUSDT,2025-08-02,0.5376,0.6809
huobi,ZRXUSDT,2025-12-11,0.5157,0.9183
huobi,人生K线USDT,2026-01-11,8.546,1.0147
huobi,币安人生USDT,2025-10-15,13.67,0.7488
huobi,我踏马来了USDT,2026-01-14,3.3697,0.6138
huobi,老子USDT,2026-01-11,6.4465,1.038
huobi,龙虾USDT,2026-03-11,12.614,0.8125
bitget,0GUSDT,2025-09-22,23.1797,0.7342
bitget,10SETUSDT,2026-03-17,3.48,0.917
bitget,1INCHUSDT,2025-11-04,0.5207,0.756
bitget,2ZUSDT,2025-10-02,6624.0,0.9958
bitget,A47USDT,2025-08-24,0.8919,0.5118
bitget,A8USDT,2025-07-19,0.6855,0.9003
bitget,AAVEUSDT,2025-08-06,0.5136,0.515
bitget,ABUSDT,2025-11-04,0.5313,0.7985
bitget,ACEUSDT,2025-08-24,0.6323,0.8696
bitget,ACHUSDT,2025-12-26,0.5422,0.3134
bitget,ACMUSDT,2025-07-23,0.5332,0.3978
bitget,ACNUSDT,2026-04-29,3.095,0.4283
bitget,ACTUSDT,2025-10-31,0.5402,1.1818
bitget,ACXUSDT,2026-02-21,1.0027,0.6603
bitget,AEVOUSDT,2025-09-03,0.7435,0.626
bitget,AGLDUSDT,2026-01-12,0.5266,1.3006
bitget,AIAUSDT,2025-09-18,775.7362,0.3461
bitget,AIAVUSDT,2026-01-02,29.5714,0.8828
bitget,AIGENSYNUSDT,2026-04-29,18.04,0.7314
bitget,AINUSDT,2025-08-02,0.643,1.1484
bitget,AIOUSDT,2025-08-02,33.2045,0.4611
bitget,AIXBTUSDT,2025-10-11,0.7445,0.8341
bitget,ALUSDT,2025-10-22,3.0327,1.1262
bitget,ALGOUSDT,2026-03-27,0.5107,0.5851
bitget,ALICEUSDT,2025-09-21,0.8403,1.1697
bitget,ALLOUSDT,2025-11-11,66.0346,0.931
bitget,ALPINEUSDT,2025-07-22,0.7827,0.4205
bitget,AMPUSDT,2025-12-22,0.5383,0.6157
bitget,ANIMEUSDT,2025-11-05,0.5669,1.1853
bitget,ANKRUSDT,2026-02-28,0.5765,0.7837
bitget,APEUSDT,2026-04-06,2.2529,0.6394
bitget,API3USDT,2025-08-01,1.7035,0.4172
bitget,APRUSDT,2025-10-23,15.6127,0.725
bitget,ARUSDT,2025-10-20,1.2015,0.469
bitget,ARBUSDT,2025-08-02,0.5433,0.5327
bitget,ARIAUSDT,2025-08-21,37.2125,0.3176
bitget,ARKMUSDT,2025-09-02,0.5435,0.444
bitget,ARPAUSDT,2025-10-11,0.6136,0.7673
bitget,ARTXUSDT,2026-01-31,18.412,0.7295
bitget,ASTERUSDT,2025-10-06,10.248,0.6319
bitget,ATHUSDT,2025-08-21,0.5888,0.4561
bitget,ATMUSDT,2025-07-19,1.0216,0.6832
bitget,AUCTIONUSDT,2025-10-11,0.8957,0.8977
bitget,AUDIOUSDT,2026-03-30,0.9467,0.8062
bitget,AVAUSDT,2025-10-11,0.8423,0.8019
bitget,AVNTUSDT,2025-09-09,176.7913,0.446
bitget,AWEUSDT,2025-08-27,0.6709,0.3865
bitget,AXLUSDT,2025-12-02,0.554,1.386
bitget,AXSUSDT,2025-12-27,0.6606,0.5337
bitget,BUSDT,2025-07-28,0.5404,0.7183
bitget,B2USDT,2025-08-23,0.697,0.7675
bitget,BABYUSDT,2025-10-31,0.505,1.372
bitget,BANANAUSDT,2025-11-21,0.5265,0.9779
bitget,BANANAS31USDT,2025-07-19,0.6686,1.0488
bitget,BANDUSDT,2025-08-04,1.0905,0.3162
bitget,BANKUSDT,2025-08-21,0.5128,0.8303
bitget,BARDUSDT,2025-09-18,37.3675,0.5068
bitget,BATUSDT,2025-09-25,0.6551,0.4581
bitget,BAYUSDT,2025-11-01,46.1067,0.4765
bitget,BBUSDT,2025-08-02,0.5442,0.7864
bitget,BDXNUSDT,2025-07-23,0.549,0.6276
bitget,BERAUSDT,2025-08-06,0.5472,0.5594
bitget,BGSCUSDT,2025-08-20,0.5608,0.452
bitget,BICOUSDT,2026-04-13,0.5864,0.6972
bitget,BIGTIMEUSDT,2025-09-23,0.584,1.574
bitget,BIOUSDT,2025-07-20,0.537,0.4216
bitget,BIRBUSDT,2026-01-28,66.815,0.7204
bitget,BLENDUSDT,2026-04-24,39.0,0.7959
bitget,BLESSUSDT,2025-09-23,215.2814,0.7835
bitget,BLUEUSDT,2025-08-06,0.651,0.9596
bitget,BLURUSDT,2025-12-27,0.5611,0.6442
bitget,BNTUSDT,2026-04-01,0.6163,0.8114
bitget,BRETTUSDT,2025-11-22,0.5675,0.633
bitget,BREVUSDT,2026-01-06,46.3333,0.6338
bitget,BROCCOLIUSDT,2025-08-31,0.8667,0.476
bitget,BSBUSDT,2026-03-04,10.8787,0.5923
bitget,BSVUSDT,2026-02-06,0.5664,0.6122
bitget,BTRUSDT,2025-08-27,6.0528,0.4847
bitget,CUSDT,2025-07-19,0.5291,1.3519
bitget,C98USDT,2025-09-20,0.5204,0.702
bitget,CAKEUSDT,2025-09-16,0.5224,0.3964
bitget,CAMPUSDT,2025-08-27,68.6889,0.8522
bitget,CATIUSDT,2025-10-11,0.5785,1.0946
bitget,CBKUSDT,2025-07-20,0.5052,1.2267
bitget,CELOUSDT,2025-09-18,0.5695,0.6033
bitget,CESSUSDT,2025-11-05,0.516,0.8701
bitget,CETUSUSDT,2026-03-06,0.5107,0.3594
bitget,CFXUSDT,2025-07-19,1.6917,0.5211
bitget,CGNUSDT,2025-10-23,48.9995,0.9994
bitget,CHEEMSUSDT,2025-09-21,0.6613,0.5387
bitget,CHILLGUYUSDT,2025-12-19,0.782,0.3468
bitget,CHRUSDT,2026-03-22,0.5245,0.6533
bitget,CKBUSDT,2025-07-19,0.8006,0.8403
bitget,CLANKERUSDT,2025-07-19,0.6436,0.7528
bitget,COAIUSDT,2025-09-25,3065.6667,0.8741
bitget,COMPUSDT,2026-02-06,0.5079,0.8977
bitget,COREUSDT,2025-12-02,0.7694,0.7168
bitget,COTIUSDT,2025-10-22,0.912,0.5653
bitget,COWUSDT,2025-08-03,0.5113,0.9342
bitget,CPOOLUSDT,2025-07-30,0.5009,0.5359
bitget,CROUSDT,2025-08-10,1.4682,0.4554
bitget,CROSSUSDT,2025-10-28,0.6314,1.3337
bitget,CTCUSDT,2025-11-21,0.5315,1.0556
bitget,CTSIUSDT,2025-07-29,0.7304,0.4316
bitget,CUDISUSDT,2025-08-02,1.0725,0.5996
bitget,CVXUSDT,2025-12-16,0.5488,0.6337
bitget,CYBERUSDT,2025-07-25,2.3986,0.6328
bitget,CYSUSDT,2025-12-11,20.9995,0.4152
bitget,DUSDT,2025-10-31,0.5329,1.2403
bitget,DBRUSDT,2025-07-19,0.8486,0.8363
bitget,DEEPUSDT,2025-12-22,0.6991,0.3418
bitget,DMCUSDT,2025-07-25,0.5098,0.9694
bitget,DODOUSDT,2025-11-17,0.5079,1.3488
bitget,DOGUSDT,2025-09-26,0.5084,1.2412
bitget,DOGSUSDT,2026-03-30,0.5418,0.5368
bitget,DOODUSDT,2025-07-19,0.7371,1.2287
